CountyName,date,province,14-Day Rate (Cases/100k),14-Day Rate of Growth,Cases/100k
Kildare,20200427,Leinster,100.0,2.4128,522.2378
Mayo,20200427,Connaught,100.0,1.7341,366.2639
Tipperary,20200428,Munster,100.0,1.2862,260.1017
Roscommon,20200428,Connaught,100.0,3.4809,232.3996
Westmeath,20200428,Leinster,100.0,1.6253,533.9642
Cork,20200428,Munster,75.1301,0.9162,211.101
Longford,20200428,Leinster,100.0,1.6689,357.204
Louth,20200428,Leinster,100.0,3.2472,508.2089
Limerick,20200428,Munster,100.0,1.3029,274.5012
Carlow,20200428,Leinster,93.5954,1.8374,166.8657
Monaghan,20200428,Ulster,100.0,2.9451,640.2111
Waterford,20200428,Munster,49.1865,1.4337,117.9245
Kildare,20200428,Leinster,100.0,2.1601,536.1701
Wexford,20200428,Leinster,71.6566,3.323,111.5401
Kilkenny,20200428,Leinster,97.6068,1.0288,243.8729
Meath,20200428,Leinster,100.0,1.4436,344.0249
Dublin,20200428,Leinster,100.0,1.2846,739.7435
Galway,20200428,Connaught,52.4245,1.1677,137.566
Cavan,20200428,Ulster,100.0,2.0521,832.2831
Clare,20200428,Munster,100.0,2.1658,195.2583
Mayo,20200428,Connaught,100.0,1.6597,370.0951
Laois,20200428,Leinster,100.0,1.9289,257.3881
Wicklow,20200428,Leinster,100.0,1.2776,413.551
Donegal,20200428,Ulster,100.0,1.2786,286.4466
Leitrim,20200428,Connaught,96.742,1.173,212.2082
Offaly,20200428,Leinster,100.0,1.2368,361.7193
Sligo,20200428,Connaught,95.0419,2.1373,177.0047
Kerry,20200428,Munster,60.2544,0.7211,197.6887
Louth,20200429,Leinster,100.0,2.4964,511.3125
Westmeath,20200429,Leinster,100.0,1.3691,548.6088
Roscommon,20200429,Connaught,100.0,3.0141,233.9489
Longford,20200429,Leinster,100.0,1.5441,364.5438
Kildare,20200429,Leinster,100.0,1.8989,546.0576
Wexford,20200429,Leinster,70.7025,2.8175,119.5549
Meath,20200429,Leinster,100.0,1.251,349.152
Laois,20200429,Leinster,100.0,1.4724,264.4722
Sligo,20200429,Connaught,89.1563,1.8178,177.0047
Offaly,20200429,Leinster,100.0,1.1182,364.2847
Waterford,20200429,Munster,45.9893,1.2143,118.7853
Mayo,20200429,Connaught,100.0,1.5362,371.6276
Limerick,20200429,Munster,100.0,1.202,281.1713
Monaghan,20200429,Ulster,100.0,2.5606,649.9853
Kerry,20200429,Munster,51.8401,0.5636,198.3657
Leitrim,20200429,Connaught,90.0547,1.0306,212.2082
Kilkenny,20200429,Leinster,88.969,0.8536,251.9349
Wicklow,20200429,Leinster,100.0,1.1353,420.5722
Cavan,20200429,Ulster,100.0,1.7981,845.4106
Tipperary,20200429,Munster,100.0,1.2294,293.3195
Carlow,20200429,Leinster,87.0713,1.4106,175.6481
Dublin,20200429,Leinster,100.0,1.1495,754.81
Cork,20200429,Munster,65.025,0.7179,212.5747
Galway,20200429,Connaught,47.8851,0.9708,137.566
Donegal,20200429,Ulster,100.0,1.0045,287.7029
Clare,20200429,Munster,97.6291,1.9379,198.6248
Meath,20200430,Leinster,100.0,1.0805,352.2282
Sligo,20200430,Connaught,85.4505,1.6,180.0565
Cork,20200430,Munster,55.9462,0.565,212.9431
Monaghan,20200430,Ulster,100.0,2.264,656.5015
Roscommon,20200430,Connaught,100.0,2.6488,247.8929
Leitrim,20200430,Connaught,86.0424,0.9279,212.2082
Wexford,20200430,Leinster,69.3667,2.4233,122.2265
Carlow,20200430,Leinster,78.2889,1.0909,175.6481
Tipperary,20200430,Munster,100.0,1.169,296.4532
Offaly,20200430,Leinster,100.0,1.0314,375.8289
Mayo,20200430,Connaught,100.0,1.438,373.9263
Clare,20200430,Munster,93.3007,1.6797,199.4664
Kerry,20200430,Munster,43.8126,0.442,199.0427
Cavan,20200430,Ulster,100.0,1.5695,861.1636
Galway,20200430,Connaught,43.5118,0.8222,138.341
Longford,20200430,Leinster,100.0,1.4242,366.9904
Wicklow,20200430,Leinster,100.0,1.012,424.0829
Laois,20200430,Leinster,100.0,1.1708,271.5563
Donegal,20200430,Ulster,100.0,0.7849,288.3311
Kilkenny,20200430,Leinster,82.0588,0.7308,255.9658
Westmeath,20200430,Leinster,100.0,1.172,563.2534
Limerick,20200430,Munster,100.0,1.0922,289.3807
Waterford,20200430,Munster,41.3166,1.012,118.7853
Dublin,20200430,Leinster,100.0,1.0285,762.7514
Louth,20200430,Leinster,100.0,1.9102,517.5196
Kildare,20200430,Leinster,100.0,1.6605,551.0013
Offaly,20200501,Leinster,100.0,1.0039,391.2213
Mayo,20200501,Connaught,100.0,1.3109,378.5238
Monaghan,20200501,Ulster,100.0,2.026,666.2757
Wexford,20200501,Leinster,66.8859,2.0863,123.5623
Sligo,20200501,Connaught,81.5268,1.444,178.5306
Donegal,20200501,Ulster,88.9312,0.6117,289.5874
Longford,20200501,Leinster,100.0,1.301,374.3302
Leitrim,20200501,Connaught,80.6926,0.8498,209.0875
Roscommon,20200501,Connaught,100.0,2.3028,269.5835
Kerry,20200501,Munster,36.6556,0.348,199.7197
Wicklow,20200501,Leinster,100.0,0.8931,433.9126
Kilkenny,20200501,Leinster,75.5805,0.6341,259.9968
Limerick,20200501,Munster,100.0,1.0181,297.59
Meath,20200501,Leinster,100.0,0.9072,358.3807
Carlow,20200501,Leinster,77.2852,0.9333,221.3167
Kildare,20200501,Leinster,100.0,1.4461,558.1922
Clare,20200501,Munster,89.2128,1.4693,201.9913
Waterford,20200501,Munster,36.275,0.8082,119.6461
Galway,20200501,Connaught,39.526,0.7014,141.4411
Louth,20200501,Leinster,100.0,1.4997,522.175
Tipperary,20200501,Munster,100.0,1.122,299.587
Dublin,20200501,Leinster,100.0,0.9127,772.3257
Cork,20200501,Munster,47.3675,0.4454,214.4168
Laois,20200501,Leinster,100.0,0.9416,276.279
Cavan,20200501,Ulster,100.0,1.4043,883.4804
Westmeath,20200501,Leinster,100.0,1.0,573.3919
Meath,20200502,Leinster,100.0,0.7698,365.5585
Mayo,20200502,Connaught,100.0,1.1603,383.8875
Dublin,20200502,Leinster,100.0,0.8106,783.8297
Kilkenny,20200502,Leinster,69.2461,0.5587,261.0045
Wicklow,20200502,Leinster,100.0,0.7846,436.7211
Kildare,20200502,Leinster,100.0,1.227,569.8774
Galway,20200502,Connaught,35.817,0.5974,141.4411
Sligo,20200502,Connaught,75.4232,1.2628,181.5824
Donegal,20200502,Ulster,75.9191,0.4832,292.1001
Kerry,20200502,Munster,31.046,0.2794,201.7508
Louth,20200502,Leinster,100.0,1.2049,526.8303
Cavan,20200502,Ulster,100.0,1.2526,895.2951
Roscommon,20200502,Connaught,100.0,1.9784,269.5835
Wexford,20200502,Leinster,64.5005,1.7696,123.5623
Cork,20200502,Munster,40.3413,0.3577,216.443
Monaghan,20200502,Ulster,100.0,1.8174,689.0822
Offaly,20200502,Leinster,100.0,0.9987,402.7655
Tipperary,20200502,Munster,100.0,1.0835,300.2137
Carlow,20200502,Leinster,76.0306,0.8417,223.0731
Westmeath,20200502,Leinster,100.0,0.8606,608.3136
Laois,20200502,Leinster,100.0,0.7687,279.821
Leitrim,20200502,Connaught,74.897,0.7706,218.4496
Limerick,20200502,Munster,100.0,0.9534,299.1293
Clare,20200502,Munster,85.7261,1.2964,206.1994
Waterford,20200502,Munster,31.7253,0.6532,120.5068
Longford,20200502,Leinster,100.0,1.3188,521.1264
Laois,20200503,Leinster,91.9243,0.645,281.0017
Louth,20200503,Leinster,100.0,0.9716,531.4857
Longford,20200503,Leinster,100.0,1.3927,574.9517
Donegal,20200503,Ulster,65.5991,0.3969,292.7283
Galway,20200503,Connaught,33.7687,0.5328,142.9911
Limerick,20200503,Munster,100.0,0.8639,300.1555
Monaghan,20200503,Ulster,100.0,1.6872,698.8564
Wexford,20200503,Leinster,61.0656,1.5202,122.8944
Kilkenny,20200503,Leinster,63.3436,0.4933,259.9968
Kildare,20200503,Leinster,100.0,1.0558,575.2706
Sligo,20200503,Connaught,67.1397,1.0336,183.1083
Cavan,20200503,Ulster,100.0,1.1461,911.0481
Wicklow,20200503,Leinster,100.0,0.7135,438.8275
Cork,20200503,Munster,34.4993,0.2941,216.8115
Offaly,20200503,Leinster,100.0,1.0049,406.6136
Waterford,20200503,Munster,27.4214,0.531,119.6461
Carlow,20200503,Leinster,75.7796,0.7724,223.0731
Leitrim,20200503,Connaught,68.2098,0.674,218.4496
Roscommon,20200503,Connaught,100.0,1.7337,280.4289
Clare,20200503,Munster,81.1572,1.1519,209.566
Kerry,20200503,Munster,27.5642,0.2399,203.7818
Westmeath,20200503,Leinster,100.0,0.7668,616.1992
Mayo,20200503,Connaught,100.0,1.045,390.7836
Tipperary,20200503,Munster,100.0,1.0739,304.601
Meath,20200503,Leinster,100.0,0.6856,367.6094
Dublin,20200503,Leinster,100.0,0.7348,791.9196
Kildare,20200504,Leinster,100.0,0.9327,579.3154
Galway,20200504,Connaught,31.1115,0.4775,145.3162
Wexford,20200504,Leinster,55.9131,1.2415,122.8944
Longford,20200504,Leinster,100.0,1.5033,628.7769
Mayo,20200504,Connaught,100.0,0.9496,392.3161
Donegal,20200504,Ulster,55.9971,0.3281,293.3565
Clare,20200504,Munster,77.5502,1.042,213.7741
Tipperary,20200504,Munster,100.0,1.0758,314.0022
Sligo,20200504,Connaught,60.6001,0.8424,184.6342
Leitrim,20200504,Connaught,62.86,0.6052,218.4496
Wicklow,20200504,Leinster,100.0,0.6738,440.9338
Cork,20200504,Munster,29.4468,0.246,219.5746
Westmeath,20200504,Leinster,100.0,0.7,624.0847
Waterford,20200504,Munster,24.1014,0.4455,119.6461
Cavan,20200504,Ulster,100.0,1.0558,930.7393
Limerick,20200504,Munster,98.5859,0.7879,303.234
Roscommon,20200504,Connaught,100.0,1.6566,328.4581
Monaghan,20200504,Ulster,100.0,1.6062,703.7435
Kerry,20200504,Munster,24.4693,0.2133,204.4588
Carlow,20200504,Leinster,78.2889,0.7482,231.8555
Offaly,20200504,Leinster,100.0,1.0228,434.8328
Dublin,20200504,Leinster,100.0,0.6844,796.6696
Louth,20200504,Leinster,100.0,0.7833,537.6928
Kilkenny,20200504,Leinster,59.1687,0.4492,261.0045
Laois,20200504,Leinster,84.6716,0.5547,283.363
Meath,20200504,Leinster,100.0,0.6228,370.1729
Kerry,20200505,Munster,23.0185,0.2027,204.4588
Mayo,20200505,Connaught,100.0,0.8663,393.8486
Leitrim,20200505,Connaught,57.956,0.5462,218.4496
Carlow,20200505,Leinster,81.3,0.75,231.8555
Tipperary,20200505,Munster,100.0,1.0607,317.136
Cork,20200505,Munster,26.2889,0.2162,220.4956
Cavan,20200505,Ulster,100.0,0.9735,932.0521
Meath,20200505,Leinster,100.0,0.5726,370.6856
Wicklow,20200505,Leinster,100.0,0.6433,444.4444
Waterford,20200505,Munster,21.888,0.3921,120.5068
Clare,20200505,Munster,75.2658,0.9631,236.4981
Dublin,20200505,Leinster,100.0,0.6448,804.5369
Kildare,20200505,Leinster,100.0,0.8397,585.158
Louth,20200505,Leinster,100.0,0.6719,542.3482
Laois,20200505,Leinster,78.9368,0.4906,286.9051
Westmeath,20200505,Leinster,100.0,0.7088,706.3197
Offaly,20200505,Leinster,100.0,1.0355,443.8116
Sligo,20200505,Connaught,54.9325,0.7019,186.1601
Roscommon,20200505,Connaught,100.0,1.6285,342.4021
Galway,20200505,Connaught,29.4507,0.4422,147.2537
Limerick,20200505,Munster,93.1618,0.7205,294.5115
Longford,20200505,Leinster,100.0,1.6624,633.6701
Wexford,20200505,Leinster,51.8103,1.0074,126.9019
Monaghan,20200505,Ulster,100.0,1.5297,718.4048
Donegal,20200505,Ulster,47.2027,0.2677,294.6128
Kilkenny,20200505,Leinster,55.4257,0.4203,267.051
Louth,20200506,Leinster,100.0,0.6033,545.4517
Donegal,20200506,Ulster,40.2928,0.2224,294.6128
Offaly,20200506,Leinster,100.0,1.0446,442.529
Limerick,20200506,Munster,87.4446,0.6635,290.4068
Westmeath,20200506,Leinster,100.0,0.73,713.0787
Galway,20200506,Connaught,27.2918,0.4058,147.6412
Sligo,20200506,Connaught,47.085,0.5567,177.0047
Cavan,20200506,Ulster,100.0,0.9086,958.3071
Waterford,20200506,Munster,19.6746,0.3501,120.5068
Kildare,20200506,Leinster,100.0,0.7541,589.6523
Carlow,20200506,Leinster,82.8056,0.7432,233.612
Longford,20200506,Leinster,100.0,1.8386,636.1168
Dublin,20200506,Leinster,100.0,0.5979,807.8767
Wexford,20200506,Leinster,46.4671,0.8185,126.9019
Monaghan,20200506,Ulster,100.0,1.3686,721.6629
Laois,20200506,Leinster,71.3468,0.4264,285.7244
Clare,20200506,Munster,74.4242,0.8856,251.6475
Wicklow,20200506,Leinster,100.0,0.6099,446.5508
Mayo,20200506,Connaught,100.0,0.7819,396.9136
Tipperary,20200506,Munster,100.0,1.0144,320.8965
Roscommon,20200506,Connaught,100.0,1.6053,353.2474
Kilkenny,20200506,Leinster,50.6749,0.386,267.051
Cork,20200506,Munster,23.4995,0.1945,220.864
Kerry,20200506,Munster,22.3415,0.2016,205.1358
Leitrim,20200506,Connaught,49.9313,0.4667,205.9668
Meath,20200506,Leinster,97.7801,0.5279,372.7364
Cavan,20200507,Ulster,100.0,0.8448,981.9366
Cork,20200507,Munster,21.5259,0.1805,221.9692
Kilkenny,20200507,Leinster,47.2198,0.36,273.0974
Roscommon,20200507,Connaught,100.0,1.5533,362.5434
Carlow,20200507,Leinster,87.0713,0.7626,238.8815
Galway,20200507,Connaught,25.4096,0.3768,148.0287
Wexford,20200507,Leinster,41.2193,0.6646,129.5735
Mayo,20200507,Connaught,100.0,0.7082,399.9785
Louth,20200507,Leinster,100.0,0.5318,554.7624
Dublin,20200507,Leinster,100.0,0.5493,812.5526
Laois,20200507,Leinster,64.6,0.3748,291.6278
Longford,20200507,Leinster,100.0,2.0256,645.9032
Monaghan,20200507,Ulster,100.0,1.1538,728.1791
Limerick,20200507,Munster,83.5598,0.6319,292.4592
Kerry,20200507,Munster,21.2776,0.2005,205.1358
Donegal,20200507,Ulster,35.0879,0.1918,294.6128
Leitrim,20200507,Connaught,41.9067,0.3868,205.9668
Offaly,20200507,Leinster,100.0,1.0513,447.6597
Clare,20200507,Munster,75.6265,0.8387,255.014
Wicklow,20200507,Leinster,100.0,0.5451,447.2529
Meath,20200507,Leinster,94.118,0.5023,386.5794
Sligo,20200507,Connaught,39.2375,0.4296,177.0047
Tipperary,20200507,Munster,100.0,0.9857,322.7768
Kildare,20200507,Leinster,100.0,0.676,591.8995
Westmeath,20200507,Leinster,100.0,0.7483,720.9643
Waterford,20200507,Munster,17.9531,0.3174,123.0891
Waterford,20200508,Munster,15.6167,0.2767,123.0891
Donegal,20200508,Ulster,29.5241,0.1629,294.6128
Wexford,20200508,Leinster,37.021,0.5567,132.913
Monaghan,20200508,Ulster,100.0,0.9573,728.1791
Kildare,20200508,Leinster,100.0,0.6162,595.0455
Cavan,20200508,Ulster,100.0,0.7653,987.1876
Laois,20200508,Leinster,60.552,0.3455,291.6278
Limerick,20200508,Munster,78.7221,0.6113,293.4853
Roscommon,20200508,Connaught,100.0,1.5156,364.0927
Dublin,20200508,Leinster,100.0,0.5113,821.4589
Mayo,20200508,Connaught,100.0,0.6402,399.9785
Kilkenny,20200508,Leinster,45.2043,0.3524,279.1438
Meath,20200508,Leinster,90.1628,0.485,388.6303
Wicklow,20200508,Leinster,97.9964,0.4868,451.4657
Westmeath,20200508,Leinster,100.0,0.778,722.0908
Leitrim,20200508,Connaught,33.882,0.3154,205.9668
Cork,20200508,Munster,20.4996,0.1779,222.3377
Longford,20200508,Leinster,100.0,2.1762,645.9032
Clare,20200508,Munster,76.4681,0.8206,255.014
Kerry,20200508,Munster,20.6006,0.2036,205.1358
Carlow,20200508,Leinster,85.3148,0.7424,244.1509
Galway,20200508,Connaught,23.9702,0.357,150.3538
Offaly,20200508,Leinster,100.0,1.0546,448.9424
Sligo,20200508,Connaught,32.9159,0.3424,177.0047
Tipperary,20200508,Munster,100.0,0.9731,324.0303
Louth,20200508,Leinster,100.0,0.4593,559.4178
Sligo,20200509,Connaught,25.9403,0.2633,187.686
Wexford,20200509,Leinster,32.7273,0.4679,134.9167
Mayo,20200509,Connaught,98.079,0.5632,399.9785
Tipperary,20200509,Munster,100.0,0.9595,327.7908
Monaghan,20200509,Ulster,100.0,0.764,731.4371
Leitrim,20200509,Connaught,28.0864,0.2636,230.9325
Donegal,20200509,Ulster,23.9603,0.1346,296.4973
Cork,20200509,Munster,19.947,0.1824,226.9428
Meath,20200509,Leinster,85.3287,0.4645,389.6557
Limerick,20200509,Munster,74.5441,0.5951,298.6162
Kilkenny,20200509,Leinster,44.3405,0.3528,282.167
Roscommon,20200509,Connaught,100.0,1.5019,382.6847
Kerry,20200509,Munster,19.1499,0.2029,205.1358
Carlow,20200509,Leinster,85.3148,0.7424,247.6639
Offaly,20200509,Leinster,100.0,1.0746,450.2251
Waterford,20200509,Munster,13.0344,0.2299,123.0891
Westmeath,20200509,Leinster,100.0,0.8011,724.3438
Laois,20200509,Leinster,56.5039,0.3262,292.8085
Dublin,20200509,Leinster,100.0,0.4766,829.4003
Louth,20200509,Leinster,100.0,0.3931,566.4008
Cavan,20200509,Ulster,100.0,0.6874,988.5003
Longford,20200509,Leinster,100.0,2.1916,653.243
Wicklow,20200509,Leinster,89.0694,0.444,453.5721
Galway,20200509,Connaught,23.1952,0.3515,151.9038
Kildare,20200509,Leinster,100.0,0.5536,598.1915
Clare,20200509,Munster,77.43,0.808,256.6973
Louth,20200510,Leinster,100.0,0.3432,568.7285
Kildare,20200510,Leinster,100.0,0.4854,600.8881
Kilkenny,20200510,Leinster,44.7724,0.3707,286.198
Laois,20200510,Leinster,52.4559,0.3113,293.9892
Cork,20200510,Munster,19.5259,0.192,227.3112
Limerick,20200510,Munster,66.7745,0.5511,301.6947
Meath,20200510,Leinster,80.6411,0.4452,394.27
Mayo,20200510,Connaught,86.6949,0.4841,411.4722
Wicklow,20200510,Leinster,80.2427,0.4034,455.6784
Kerry,20200510,Munster,17.6024,0.2056,206.4899
Roscommon,20200510,Connaught,100.0,1.5579,460.1512
Clare,20200510,Munster,76.4681,0.7842,257.5389
Sligo,20200510,Connaught,22.2346,0.2166,193.7896
Galway,20200510,Connaught,22.8077,0.3589,155.0039
Donegal,20200510,Ulster,19.2041,0.1109,297.7537
Cavan,20200510,Ulster,100.0,0.5909,993.7513
Carlow,20200510,Leinster,85.3148,0.7623,247.6639
Tipperary,20200510,Munster,100.0,0.9472,328.4175
Wexford,20200510,Leinster,29.8649,0.4097,134.9167
Offaly,20200510,Leinster,100.0,1.1129,459.204
Longford,20200510,Leinster,100.0,2.1632,658.1362
Westmeath,20200510,Leinster,100.0,0.8289,724.3438
Dublin,20200510,Leinster,100.0,0.4443,833.8535
Leitrim,20200510,Connaught,24.074,0.2269,230.9325
Monaghan,20200510,Ulster,100.0,0.5862,739.5823
Waterford,20200510,Munster,10.944,0.1931,123.0891
Kerry,20200511,Munster,15.5714,0.2005,206.4899
Galway,20200511,Connaught,21.9773,0.3629,155.7789
Donegal,20200511,Ulster,16.2427,0.0983,296.4973
Westmeath,20200511,Leinster,100.0,0.8589,726.5968
Wexford,20200511,Leinster,29.5786,0.3985,137.5883
Cork,20200511,Munster,19.1838,0.2037,228.0481
Meath,20200511,Leinster,75.1479,0.4248,394.27
Cavan,20200511,Ulster,100.0,0.5072,1004.2533
Offaly,20200511,Leinster,100.0,1.0981,461.7693
Leitrim,20200511,Connaught,20.9533,0.2017,234.0532
Kildare,20200511,Leinster,100.0,0.4221,604.0341
Clare,20200511,Munster,74.9051,0.7461,259.2222
Waterford,20200511,Munster,9.3454,0.1689,123.9499
Limerick,20200511,Munster,57.9787,0.4823,301.6947
Dublin,20200511,Leinster,100.0,0.4104,834.373
Carlow,20200511,Leinster,84.3111,0.785,251.1768
Roscommon,20200511,Connaught,100.0,1.5436,461.7005
Sligo,20200511,Connaught,19.6187,0.1911,195.3155
Tipperary,20200511,Munster,100.0,0.9267,328.4175
Monaghan,20200511,Ulster,100.0,0.4564,746.0985
Kilkenny,20200511,Leinster,46.5,0.4053,293.2522
Louth,20200511,Leinster,98.4274,0.2972,570.2803
Wicklow,20200511,Leinster,72.0179,0.3684,454.2742
Laois,20200511,Leinster,48.7452,0.2998,293.9892
Longford,20200511,Leinster,100.0,2.0638,660.5828
Mayo,20200511,Connaught,74.3255,0.4006,412.2384
Carlow,20200512,Leinster,84.3111,0.8296,251.1768
Kildare,20200512,Leinster,100.0,0.3611,605.8318
Offaly,20200512,Leinster,100.0,1.0296,464.3347
Wexford,20200512,Leinster,28.4336,0.389,138.9241
Louth,20200512,Leinster,85.7914,0.2571,569.5044
Longford,20200512,Leinster,100.0,1.9597,665.476
Cavan,20200512,Ulster,100.0,0.4484,1006.8788
Tipperary,20200512,Munster,95.5348,0.8921,328.4175
Cork,20200512,Munster,18.9996,0.2228,230.0743
Kerry,20200512,Munster,13.8305,0.1978,206.4899
Clare,20200512,Munster,72.7409,0.7076,259.2222
Limerick,20200512,Munster,50.7955,0.4246,303.234
Galway,20200512,Connaught,21.147,0.3698,156.9415
Dublin,20200512,Leinster,100.0,0.3794,839.2715
Roscommon,20200512,Connaught,100.0,1.5016,461.7005
Kilkenny,20200512,Leinster,47.5077,0.4453,294.2599
Monaghan,20200512,Ulster,100.0,0.3643,755.8727
Mayo,20200512,Connaught,64.3644,0.3364,414.5372
Leitrim,20200512,Connaught,18.7243,0.1867,240.2946
Laois,20200512,Leinster,45.3718,0.2953,293.9892
Waterford,20200512,Munster,7.9928,0.1512,123.9499
Donegal,20200512,Ulster,14.3582,0.094,297.1255
Meath,20200512,Leinster,69.7279,0.4049,394.7827
Wicklow,20200512,Leinster,61.7869,0.3261,457.0827
Westmeath,20200512,Leinster,100.0,0.8492,729.9763
Sligo,20200512,Connaught,17.0029,0.1711,195.3155
Longford,20200513,Leinster,100.0,1.8798,667.9226
Kerry,20200513,Munster,11.9929,0.199,207.1669
Cork,20200513,Munster,18.9733,0.2525,231.3638
Cavan,20200513,Ulster,100.0,0.4134,1016.0681
Carlow,20200513,Leinster,83.5583,0.8928,252.9333
Kilkenny,20200513,Leinster,48.2275,0.4941,295.2677
Roscommon,20200513,Connaught,100.0,1.4961,463.2499
Meath,20200513,Leinster,64.8205,0.3907,396.3208
Limerick,20200513,Munster,44.9317,0.38,305.2863
Waterford,20200513,Munster,6.5172,0.1325,123.9499
Clare,20200513,Munster,70.697,0.6926,262.5887
Laois,20200513,Leinster,43.1791,0.3044,296.3505
Dublin,20200513,Leinster,100.0,0.3671,857.7521
Louth,20200513,Leinster,76.2591,0.2359,574.1597
Wicklow,20200513,Leinster,54.0635,0.2928,457.7848
Westmeath,20200513,Leinster,100.0,0.8593,734.4824
Galway,20200513,Connaught,21.313,0.4065,158.104
Donegal,20200513,Ulster,13.1019,0.0952,297.1255
Mayo,20200513,Connaught,56.7019,0.2958,415.3034
Offaly,20200513,Leinster,100.0,1.066,557.9713
Monaghan,20200513,Ulster,100.0,0.3226,760.7598
Leitrim,20200513,Connaught,20.9533,0.2166,240.2946
Tipperary,20200513,Munster,84.7009,0.8065,323.4035
Sligo,20200513,Connaught,17.2209,0.1812,195.3155
Kildare,20200513,Leinster,94.894,0.3139,607.6295
Wexford,20200513,Leinster,26.7162,0.3728,138.9241
Leitrim,20200514,Connaught,24.074,0.2673,246.536
Kerry,20200514,Munster,10.6388,0.2052,207.8439
Waterford,20200514,Munster,5.5335,0.1203,123.9499
Sligo,20200514,Connaught,17.0029,0.1907,196.8414
Donegal,20200514,Ulster,11.5763,0.096,297.7537
Meath,20200514,Leinster,58.4484,0.3689,397.8589
Tipperary,20200514,Munster,73.7775,0.6989,326.5373
Kilkenny,20200514,Leinster,48.0836,0.5405,297.2831
Monaghan,20200514,Ulster,100.0,0.2942,762.3888
Cork,20200514,Munster,21.289,0.3274,247.9424
Laois,20200514,Leinster,39.4684,0.3027,296.3505
Offaly,20200514,Leinster,100.0,1.1347,583.6251
Louth,20200514,Leinster,70.6061,0.2299,574.9356
Carlow,20200514,Leinster,82.5546,0.9481,252.9333
Limerick,20200514,Munster,37.8218,0.3297,305.7994
Cavan,20200514,Ulster,100.0,0.3859,1018.6936
Mayo,20200514,Connaught,48.7111,0.2559,415.3034
Wexford,20200514,Leinster,25.285,0.3576,140.9279
Westmeath,20200514,Leinster,100.0,0.8666,736.7354
Galway,20200514,Connaught,21.5898,0.4509,159.654
Kildare,20200514,Leinster,83.1446,0.2792,609.8767
Clare,20200514,Munster,68.4125,0.7007,264.2719
Wicklow,20200514,Leinster,51.4557,0.2871,461.2954
Roscommon,20200514,Connaught,100.0,1.5156,464.7992
Longford,20200514,Leinster,100.0,1.7913,667.9226
Dublin,20200514,Leinster,100.0,0.3603,857.7521
Wexford,20200515,Leinster,23.7583,0.3425,141.5958
Dublin,20200515,Leinster,100.0,0.3589,865.842
Wicklow,20200515,Leinster,47.0423,0.2778,460.5933
Clare,20200515,Munster,66.0079,0.7075,264.2719
Tipperary,20200515,Munster,62.496,0.5866,327.7908
Limerick,20200515,Munster,29.8323,0.2664,308.3648
Roscommon,20200515,Connaught,100.0,1.5304,466.3485
Kilkenny,20200515,Leinster,47.0758,0.5737,300.3064
Offaly,20200515,Leinster,100.0,1.1762,588.7559
Waterford,20200515,Munster,5.4105,0.131,125.6714
Kerry,20200515,Munster,9.2848,0.2119,207.8439
Galway,20200515,Connaught,21.4238,0.4924,161.9791
Carlow,20200515,Leinster,75.5287,0.9647,256.4463
Cavan,20200515,Ulster,100.0,0.3674,1025.2573
Mayo,20200515,Connaught,44.9894,0.238,419.1346
Kildare,20200515,Leinster,71.7804,0.2479,611.6744
Longford,20200515,Leinster,100.0,1.7633,677.709
Leitrim,20200515,Connaught,28.5322,0.3316,246.536
Louth,20200515,Leinster,64.1773,0.2249,573.3838
Monaghan,20200515,Ulster,100.0,0.2814,781.9372
Meath,20200515,Leinster,53.6143,0.3586,398.8844
Donegal,20200515,Ulster,10.7687,0.1031,298.3818
Sligo,20200515,Connaught,17.0029,0.199,196.8414
Cork,20200515,Munster,23.6837,0.4233,249.0477
Westmeath,20200515,Leinster,100.0,0.8697,737.8619
Laois,20200515,Leinster,35.589,0.2959,298.7119
Kerry,20200516,Munster,8.7045,0.2375,207.8439
Louth,20200516,Leinster,59.522,0.2248,574.1597
Offaly,20200516,Leinster,100.0,1.1864,588.7559
Dublin,20200516,Leinster,100.0,0.3625,867.8459
Laois,20200516,Leinster,31.035,0.2853,298.7119
Galway,20200516,Connaught,21.9773,0.556,167.4042
Roscommon,20200516,Connaught,100.0,1.5275,470.9965
Cork,20200516,Munster,25.7626,0.5439,250.7055
Sligo,20200516,Connaught,17.2209,0.2112,196.8414
Carlow,20200516,Leinster,68.2518,0.8831,258.2028
Waterford,20200516,Munster,5.5335,0.1525,126.5322
Leitrim,20200516,Connaught,28.978,0.3591,246.536
Monaghan,20200516,Ulster,100.0,0.2748,781.9372
Mayo,20200516,Connaught,44.2231,0.2438,422.9658
Donegal,20200516,Ulster,9.8713,0.111,298.3818
Longford,20200516,Leinster,100.0,1.6539,682.6022
Kildare,20200516,Leinster,65.039,0.2344,614.371
Meath,20200516,Leinster,48.707,0.3545,399.9098
Westmeath,20200516,Leinster,100.0,0.8688,736.7354
Cavan,20200516,Ulster,100.0,0.3633,1034.4465
Limerick,20200516,Munster,22.0627,0.1985,308.8779
Clare,20200516,Munster,63.2425,0.7089,265.1136
Wexford,20200516,Leinster,22.5179,0.3367,141.5958
Kilkenny,20200516,Leinster,46.2121,0.6114,302.3218
Tipperary,20200516,Munster,52.2889,0.4846,328.4175
Wicklow,20200516,Leinster,41.6259,0.2642,461.2954
