aggregation,date,google_mobility_level_rolling_mean_stage,new_deaths_rolling_mean_stage,new_cases_rolling_mean_stage,state,new_cases,new_deaths,population,google_mobility_level,google_mobility_level_by_pop,new_cases_rolling_mean,new_deaths_rolling_mean,google_mobility_level_rolling_mean,new_cases_rolling_mean_rel,new_deaths_rolling_mean_rel,google_mobility_level_rolling_mean_rel,new_cases_rolling_mean_stage_day,new_deaths_rolling_mean_stage_day,google_mobility_level_rolling_mean_stage_day,new_cases_rolling_mean_cummax
Indiana,2020-05-24,B,C,E,Indiana,475.0,33.0,6732219.0,88.66666666666669,596923418.0,514.0,32.142857142857146,84.71428571428577,0.6133651551312649,0.5067567567567568,0.7941964285714291,58.0,18.0,33.0,707.1428571428571
Arkansas,2020-05-24,B,E,E,Arkansas,310.0,3.0,3017804.0,88.33333333333331,266572686.66666663,166.14285714285714,2.571428571428572,87.90476190476187,0.1909688013136289,0.3272727272727273,0.8211743772241991,30.0,52.0,35.0,174.5714285714286
New York,2020-05-24,B,S,C,New York,1589.0,109.0,19453561.0,58.66666666666666,1141275578.6666665,1627.7142857142858,110.28571428571428,50.76190476190472,0.16842821032092126,0.14443405051449953,0.4967381174277723,36.0,0.0,19.0,9664.142857142857
Wyoming,2020-05-24,N,P,E,Wyoming,0.0,0.0,578759.0,98.66666666666669,57104221.33333334,8.428571428571429,0.5714285714285714,96.80952380952377,0.169054441260745,0.7999999999999999,0.853842923141537,57.0,33.0,2.0,31.142857142857146
Oregon,2020-05-24,B,P,E,Oregon,39.0,1.0,4217737.0,78.33333333333333,330389398.3333333,43.42857142857143,1.5714285714285714,70.04761904761901,0.1261934412619344,0.3793103448275862,0.6753902662993568,57.0,42.0,24.0,78.28571428571429
Illinois,2020-05-24,B,C,P,Illinois,2508.0,66.0,12671821.0,70.33333333333333,891251410.3333333,2301.857142857143,97.0,63.19047619047619,0.8973102411315921,0.8300733496332519,0.6031818181818183,24.0,3.0,22.0,2565.285714285714
Florida,2020-05-24,B,E,,Florida,740.0,4.0,21477737.0,63.33333333333334,1360256676.6666667,754.1428571428571,38.142857142857146,64.1904761904762,0.06353351787218678,0.2993273542600897,0.6293183940242765,,50.0,21.0,1214.2857142857142
New Mexico,2020-05-24,B,C,E,New Mexico,170.0,6.0,2096829.0,78.66666666666667,164950548.0,134.0,7.0,75.80952380952381,0.4529212940608402,0.6805555555555555,0.7069271758436944,48.0,4.0,33.0,172.5714285714286
Utah,2020-05-24,B,E,E,Utah,132.0,0.0,3205958.0,80.0,256476640.0,164.85714285714286,2.4285714285714284,74.57142857142854,0.24621292937913375,0.4473684210526315,0.7280334728033468,51.0,53.0,28.0,170.28571428571428
Alabama,2020-05-24,B,E,E,Alabama,389.0,5.0,4903185.0,86.0,421673910.0,365.1428571428572,9.0,86.66666666666657,0.19040524433849826,0.315,0.8067375886524811,16.0,52.0,35.0,365.1428571428572
New Hampshire,2020-05-24,B,P,C,New Hampshire,0.0,0.0,1359711.0,85.66666666666667,116481909.0,76.14285714285714,5.285714285714286,77.57142857142853,0.7361878453038674,0.74,0.7334533993696528,0.0,17.0,23.0,103.42857142857143
Louisiana,2020-05-24,B,C,E,Louisiana,129.0,22.0,4648794.0,76.33333333333333,354857942.0,391.0,28.42857142857143,77.47619047619045,0.17248550541971264,0.4316702819956616,0.726015171798304,57.0,32.0,34.0,1578.142857142857
Kansas,2020-05-24,B,C,E,Kansas,0.0,0.0,2913314.0,91.66666666666669,267053783.3333333,153.14285714285714,1.8571428571428568,87.04761904761905,0.31961836612999395,0.30952380952380953,0.8045774647887326,46.0,32.0,29.0,293.14285714285717
West Virginia,2020-05-24,B,C,E,West Virginia,42.0,0.0,1792147.0,91.0,163085377.0,38.42857142857143,0.7142857142857143,86.57142857142857,0.2843551797040169,0.2631578947368421,0.8054940186087726,54.0,29.0,35.0,45.28571428571429
California,2020-05-24,B,E,E,California,2079.0,66.0,39512223.0,64.0,2528782272.0,1981.571428571429,73.28571428571429,58.476190476190474,0.19805245798649287,0.6830892143808256,0.5886864813039309,32.0,54.0,15.0,1981.571428571429
Wisconsin,2020-05-24,B,P,E,Wisconsin,410.0,3.0,5822434.0,88.66666666666669,516255814.6666667,428.0,8.142857142857142,78.57142857142857,0.44503862150920975,0.6263736263736264,0.7425742574257426,54.0,45.0,33.0,428.0
Virginia,2020-05-24,B,P,E,Virginia,495.0,12.0,8535519.0,68.0,580415292.0,836.5714285714287,23.142857142857146,64.6190476190476,0.7002271911993303,0.6778242677824267,0.6256339326878745,51.0,21.0,21.0,927.1428571428572
Tennessee,2020-05-24,B,E,E,Tennessee,356.0,7.0,6829174.0,84.0,573650616.0,393.8571428571428,5.428571428571429,82.61904761904759,0.16474454735584104,0.2900763358778626,0.7797752808988762,28.0,54.0,35.0,521.8571428571429
Maryland,2020-05-24,B,C,P,Maryland,818.0,35.0,6045680.0,67.33333333333334,407075786.6666668,1072.7142857142858,35.857142857142854,61.66666666666668,0.9838836477987424,0.6354430379746835,0.6012070566388117,23.0,6.0,17.0,1090.2857142857142
Mississippi,2020-05-24,B,P,E,Mississippi,247.0,9.0,2976149.0,88.66666666666669,263885211.3333333,279.42857142857144,14.857142857142858,89.3333333333333,0.20235878336437,0.7272727272727274,0.8367528991971451,35.0,18.0,36.0,279.42857142857144
South Dakota,2020-05-24,B,P,C,South Dakota,95.0,0.0,884659.0,100.33333333333331,88760786.33333333,82.28571428571429,0.8571428571428571,92.85714285714286,0.6044071353620147,0.375,0.8276740237691003,9.0,18.0,35.0,136.14285714285714
Delaware,2020-05-24,B,C,C,Delaware,119.0,6.0,973764.0,69.33333333333333,67514304.0,162.71428571428572,5.571428571428571,67.09523809523809,0.6928223844282239,0.4431818181818182,0.6395823876532001,21.0,5.0,22.0,234.85714285714286
Vermont,2020-05-24,B,S,C,Vermont,2.0,0.0,623989.0,72.33333333333333,45135204.33333333,2.2857142857142856,0.0,69.19047619047619,0.05517241379310344,0.0,0.6592558983666061,43.0,14.0,25.0,41.42857142857143
South Carolina,2020-05-24,B,E,,South Carolina,201.0,10.0,5148714.0,90.0,463384260.0,182.85714285714286,7.857142857142858,86.1428571428572,0.09383476284729858,0.1608187134502924,0.7962147887323947,,28.0,35.0,215.85714285714286
Connecticut,2020-05-24,B,C,C,Connecticut,446.0,18.0,3565287.0,75.66666666666667,269773383.0,435.57142857142856,40.714285714285715,67.14285714285711,0.3922552425061109,0.3400954653937948,0.6654082114204811,27.0,27.0,22.0,1110.4285714285713
Colorado,2020-05-24,B,C,P,Colorado,477.0,0.0,5758736.0,66.0,380076576.0,333.0,30.0,67.04761904761901,0.5436100746268657,0.7420494699646643,0.6485490557346841,27.0,23.0,27.0,612.5714285714286
Idaho,2020-05-24,B,P,E,Idaho,31.0,0.0,1787065.0,98.66666666666669,176323746.6666667,29.57142857142857,0.8571428571428571,90.09523809523807,0.05043859649122807,0.2222222222222222,0.8450200982581509,51.0,39.0,34.0,116.57142857142857
District of Columbia,2020-05-24,H,C,C,District of Columbia,0.0,0.0,705749.0,45.0,31758705.0,120.42857142857143,6.2857142857142865,37.47619047619047,0.622140221402214,0.5176470588235295,0.3672421838544096,11.0,9.0,60.0,193.57142857142856
Iowa,2020-05-24,B,P,P,Iowa,359.0,10.0,3155070.0,87.33333333333331,275542780.0,371.57142857142856,14.714285714285715,83.57142857142854,0.6645375574859479,0.9716981132075472,0.7782705099778268,23.0,9.0,33.0,559.1428571428571
Maine,2020-05-24,B,C,P,Maine,42.0,1.0,1344212.0,83.66666666666667,112465737.33333334,52.57142857142857,1.1428571428571428,76.09523809523806,1.0,0.4444444444444444,0.7188484030589292,2.0,26.0,31.0,52.57142857142857
Michigan,2020-05-24,B,C,C,Michigan,164.0,28.0,9986857.0,77.0,768987989.0,454.1428571428572,34.857142857142854,68.0952380952381,0.356750084165638,0.2218181818181818,0.6305114638447973,43.0,32.0,25.0,1273.0
Kentucky,2020-05-24,B,P,E,Kentucky,145.0,0.0,4467673.0,82.0,366349186.0,126.14285714285714,8.142857142857142,78.6666666666667,0.19279475982532748,0.9047619047619048,0.7522768670309659,44.0,44.0,27.0,223.0
North Dakota,2020-05-24,B,P,E,North Dakota,53.0,0.0,762062.0,83.33333333333333,63505166.66666666,74.0,0.5714285714285714,85.14285714285711,0.6023255813953489,0.2857142857142857,0.8075880758807585,37.0,6.0,34.0,83.14285714285714
Massachusetts,2020-05-24,B,C,C,Massachusetts,1013.0,68.0,6892503.0,62.66666666666666,431930188.0,952.1428571428572,82.14285714285714,54.28571428571429,0.420663973744004,0.5133928571428571,0.7002457002457003,23.0,12.0,19.0,2263.428571428572
Minnesota,2020-05-24,B,P,P,Minnesota,356.0,17.0,5639632.0,67.33333333333334,379735221.3333334,729.2857142857142,21.0,63.904761904761926,1.0,0.84,0.6271028037383178,8.0,23.0,28.0,729.2857142857142
Georgia,2020-05-24,B,P,E,Georgia,706.0,13.0,10617423.0,70.66666666666667,750297892.0,733.8571428571429,31.142857142857146,71.04761904761907,0.19593409108246246,0.6546546546546547,0.6875576036866361,49.0,33.0,27.0,857.2857142857142
North Carolina,2020-05-24,B,E,E,North Carolina,497.0,7.0,10488084.0,75.0,786606300.0,672.8571428571429,12.142857142857142,70.80952380952384,0.3325097070243558,0.5483870967741935,0.6777575205104833,31.0,49.0,26.0,677.5714285714286
Arizona,2020-05-24,B,E,,Arizona,300.0,1.0,7278717.0,77.33333333333333,562887448.0,343.14285714285717,17.142857142857142,73.23809523809527,0.0892671324513156,0.20654044750430287,0.7038901601830665,,31.0,22.0,404.28571428571433
Nevada,2020-05-24,B,E,,Nevada,74.0,4.0,3080156.0,61.66666666666666,189942953.3333333,130.42857142857142,4.714285714285714,62.76190476190478,0.11136862649426688,0.3626373626373626,0.6237576904874588,,59.0,18.0,160.14285714285714
Ohio,2020-05-24,B,P,E,Ohio,503.0,13.0,11689100.0,85.66666666666667,1001366233.3333334,569.7142857142858,49.14285714285714,79.47619047619047,0.4150707743547044,0.9942196531791908,0.749438706780422,55.0,25.0,30.0,920.7142857142856
Montana,2020-05-24,B,E,E,Montana,0.0,0.0,1068778.0,94.0,100465132.0,1.5714285714285714,0.0,88.42857142857143,0.013597033374536464,0.0,0.8257003112494442,56.0,51.0,35.0,22.285714285714285
Washington,2020-05-25,B,C,E,Washington,257.0,6.0,7614893.0,44.66666666666666,340131887.3333333,231.85714285714286,8.571428571428571,60.238095238095205,0.2383960047003525,0.3592814371257485,0.5698198198198197,75.0,22.0,24.0,370.57142857142856
Wisconsin,2020-05-25,B,P,E,Wisconsin,318.0,4.0,5822434.0,61.0,355168474.0,447.0,7.857142857142858,77.28571428571429,0.464795008912656,0.6043956043956044,0.7304230423042305,55.0,46.0,34.0,447.0
Indiana,2020-05-25,B,C,E,Indiana,339.0,0.0,6732219.0,65.33333333333334,439838308.00000006,494.28571428571433,30.142857142857146,82.47619047619052,0.5898397545175588,0.4752252252252252,0.7732142857142862,59.0,19.0,34.0,707.1428571428571
Tennessee,2020-05-25,B,E,E,Tennessee,462.0,2.0,6829174.0,63.33333333333334,432514353.3333334,370.8571428571428,5.285714285714286,80.28571428571426,0.15512399163429935,0.282442748091603,0.7577528089887638,29.0,55.0,36.0,521.8571428571429
Oklahoma,2020-05-25,B,C,,Oklahoma,53.0,2.0,3956971.0,66.0,261160086.0,98.85714285714286,3.571428571428572,87.52380952380953,0.09540879636012684,0.44642857142857145,0.8161634103019537,,27.0,35.0,129.57142857142858
Louisiana,2020-05-25,B,C,E,Louisiana,640.0,0.0,4648794.0,58.0,269630052.0,442.8571428571428,18.142857142857142,74.66666666666664,0.19536173430804132,0.2754880694143167,0.6996876394466752,58.0,33.0,35.0,1578.142857142857
Hawaii,2020-05-25,B,C,E,Hawaii,0.0,0.0,1415872.0,38.66666666666666,54747050.66666666,0.42857142857142855,0.0,50.19047619047621,0.009933774834437085,0.0,0.5133950316609841,64.0,26.0,7.0,28.857142857142854
North Dakota,2020-05-25,B,P,E,North Dakota,39.0,0.0,762062.0,63.33333333333334,48263926.66666667,75.14285714285714,0.2857142857142857,82.14285714285711,0.6116279069767442,0.14285714285714285,0.7791327913279129,38.0,7.0,35.0,83.14285714285714
Pennsylvania,2020-05-25,B,C,C,Pennsylvania,473.0,15.0,12801989.0,45.0,576089505.0,732.8571428571429,90.57142857142857,61.19047619047619,0.4407973878673312,0.4891975308641976,0.5929856945085372,39.0,13.0,23.0,1662.571428571429
Michigan,2020-05-25,B,C,C,Michigan,175.0,38.0,9986857.0,50.33333333333334,502671802.3333334,402.8571428571428,35.857142857142854,67.0,0.3164627987880148,0.22818181818181815,0.6203703703703703,44.0,33.0,26.0,1273.0
Georgia,2020-05-25,B,P,E,Georgia,506.0,6.0,10617423.0,52.0,552105996.0,751.8571428571429,26.857142857142854,68.85714285714289,0.20073994965291025,0.5645645645645646,0.6663594470046085,50.0,34.0,28.0,857.2857142857142
Arizona,2020-05-25,B,E,,Arizona,222.0,6.0,7278717.0,58.66666666666666,427018064.0,341.57142857142856,17.142857142857142,71.52380952380953,0.08885833209454437,0.20654044750430287,0.6874141876430206,,32.0,23.0,404.28571428571433
Texas,2020-05-25,B,E,,Texas,623.0,21.0,28995881.0,55.66666666666666,1614104042.3333333,1039.7142857142858,25.714285714285715,71.04761904761897,0.10509292016230344,0.10632014176018903,0.685346807533302,,10.0,28.0,1305.5714285714287
New Hampshire,2020-05-25,B,P,C,New Hampshire,60.0,1.0,1359711.0,62.0,84302082.0,79.0,5.285714285714286,76.04761904761902,0.7638121546961326,0.74,0.7190454750112557,1.0,18.0,24.0,103.42857142857143
Illinois,2020-05-25,B,C,P,Illinois,1713.0,28.0,12671821.0,46.0,582903766.0,2218.8571428571427,92.85714285714286,61.42857142857143,0.8649551706855265,0.7946210268948656,0.5863636363636365,25.0,4.0,23.0,2565.285714285714
Maryland,2020-05-25,B,C,P,Maryland,839.0,38.0,6045680.0,46.66666666666666,282131733.3333333,1055.7142857142858,36.714285714285715,60.23809523809525,0.9682914046121596,0.6506329113924051,0.5872794800371404,24.0,7.0,18.0,1090.2857142857142
Arkansas,2020-05-25,B,E,E,Arkansas,107.0,1.0,3017804.0,65.33333333333334,197163194.6666667,173.71428571428572,2.4285714285714284,84.8571428571428,0.19967159277504107,0.3090909090909091,0.7927046263345193,31.0,53.0,36.0,174.5714285714286
Ohio,2020-05-25,B,P,E,Ohio,566.0,18.0,11689100.0,60.33333333333334,705242366.6666667,574.7142857142858,47.14285714285714,77.76190476190473,0.4187135720233138,0.9537572254335259,0.7332734620565782,56.0,26.0,31.0,920.7142857142856
Iowa,2020-05-25,B,P,P,Iowa,325.0,5.0,3155070.0,63.0,198769410.0,374.57142857142856,14.857142857142858,81.14285714285711,0.6699029126213593,0.9811320754716982,0.7556541019955652,24.0,10.0,34.0,559.1428571428571
Wyoming,2020-05-25,N,P,E,Wyoming,25.0,0.0,578759.0,83.33333333333333,48229916.66666666,12.0,0.5714285714285714,95.28571428571426,0.24068767908309455,0.7999999999999999,0.8404031919361611,58.0,34.0,3.0,31.142857142857146
Maine,2020-05-25,B,C,P,Maine,19.0,0.0,1344212.0,56.0,75275872.0,51.57142857142857,1.0,73.61904761904759,0.9809782608695652,0.3888888888888888,0.695456590193432,3.0,27.0,32.0,52.57142857142857
Utah,2020-05-25,B,E,E,Utah,129.0,1.0,3205958.0,60.66666666666666,194494785.3333333,162.42857142857142,2.571428571428572,72.90476190476188,0.24258587582675484,0.4736842105263158,0.7117619711761967,52.0,54.0,29.0,170.28571428571428
Montana,2020-05-25,B,E,E,Montana,0.0,0.0,1068778.0,71.33333333333333,76239497.33333333,1.2857142857142858,0.0,86.14285714285714,0.011124845488257108,0.0,0.8043574922187638,57.0,52.0,36.0,22.285714285714285
California,2020-05-25,B,E,E,California,1848.0,21.0,39512223.0,44.66666666666666,1764879294.0,2018.2857142857144,70.42857142857143,57.095238095238095,0.20172194697088686,0.6564580559254327,0.5747842761265579,33.0,55.0,16.0,2018.2857142857144
Mississippi,2020-05-25,B,P,E,Mississippi,206.0,10.0,2976149.0,67.66666666666666,201386082.3333333,289.42857142857144,15.285714285714285,86.38095238095232,0.2096006621146286,0.7482517482517483,0.8090990187332735,36.0,19.0,37.0,289.42857142857144
Alabama,2020-05-25,B,E,E,Alabama,403.0,11.0,4903185.0,66.0,323610210.0,377.71428571428567,10.428571428571429,84.14285714285704,0.1969606674612634,0.365,0.7832446808510628,17.0,53.0,36.0,377.71428571428567
Alaska,2020-05-25,B,C,,Alaska,1.0,0.0,731545.0,60.33333333333334,44136548.333333336,1.4285714285714286,0.0,78.90476190476186,0.010121457489878544,0.0,0.7590471827759959,,44.0,35.0,13.428571428571427
us,2020-05-25,B,C,E,,18727.0,553.0,328239523.0,52.03092492206268,,21881.428571428565,1104.0,66.912299595172,0.3292151881321761,0.5349207447913062,0.6303811909856205,60.0,14.0,24.0,31053.142857142862
Idaho,2020-05-25,B,P,E,Idaho,0.0,0.0,1787065.0,76.33333333333333,136412628.3333333,29.57142857142857,0.8571428571428571,88.57142857142857,0.05043859649122807,0.2222222222222222,0.8307280035730238,52.0,40.0,35.0,116.57142857142857
District of Columbia,2020-05-25,H,C,C,District of Columbia,259.0,13.0,705749.0,26.33333333333333,18584723.666666664,136.42857142857142,6.857142857142858,36.380952380952365,0.7047970479704796,0.5647058823529412,0.35650956602893125,12.0,10.0,61.0,193.57142857142856
Oregon,2020-05-25,B,P,E,Oregon,22.0,0.0,4217737.0,55.33333333333334,233381447.3333333,37.42857142857143,1.4285714285714286,68.61904761904758,0.1087588210875882,0.3448275862068965,0.6616161616161612,58.0,43.0,25.0,78.28571428571429
Nebraska,2020-05-25,B,E,C,Nebraska,145.0,3.0,1934408.0,62.33333333333334,120578098.66666669,255.14285714285717,3.8571428571428568,81.8571428571429,0.5828981723237597,0.675,0.7767736104835069,14.0,52.0,36.0,437.71428571428567
South Carolina,2020-05-25,B,E,,South Carolina,82.0,5.0,5148714.0,68.0,350112552.0,176.5714285714286,7.0,84.1428571428572,0.0906091928744227,0.1432748538011696,0.7777288732394371,,29.0,36.0,215.85714285714286
Delaware,2020-05-25,B,C,C,Delaware,156.0,5.0,973764.0,49.66666666666666,48363612.0,156.57142857142858,5.285714285714286,64.9047619047619,0.6666666666666667,0.4204545454545455,0.6187017703132092,22.0,6.0,23.0,234.85714285714286
New Mexico,2020-05-25,B,C,E,New Mexico,148.0,9.0,2096829.0,61.0,127906569.0,143.57142857142858,7.428571428571429,74.04761904761905,0.48527281506518605,0.7222222222222222,0.6904973357015983,49.0,5.0,34.0,172.5714285714286
Missouri,2020-05-25,B,C,E,Missouri,179.0,4.0,6137428.0,60.33333333333334,370291489.3333334,174.5714285714286,11.428571428571427,80.28571428571429,0.12964141735624868,0.54421768707483,0.7480035492457852,52.0,9.0,35.0,256.14285714285717
Florida,2020-05-25,B,E,,Florida,879.0,15.0,21477737.0,46.66666666666666,1002294393.3333333,757.7142857142858,36.857142857142854,62.19047619047621,0.06383439643759778,0.2892376681614349,0.6097105508870215,,51.0,22.0,1214.2857142857142
Vermont,2020-05-25,B,S,C,Vermont,6.0,0.0,623989.0,51.0,31823439.0,2.571428571428572,0.0,66.95238095238095,0.06206896551724138,0.0,0.6379310344827586,44.0,15.0,26.0,41.42857142857143
Minnesota,2020-05-25,B,P,P,Minnesota,403.0,12.0,5639632.0,46.66666666666666,263182826.66666663,648.1428571428571,21.428571428571427,61.76190476190477,0.8887365328109695,0.8571428571428571,0.6060747663551402,9.0,24.0,29.0,729.2857142857142
Kansas,2020-05-25,B,C,E,Kansas,260.0,3.0,2913314.0,61.33333333333334,178683258.6666667,125.42857142857143,2.142857142857143,83.95238095238098,0.2617769827072153,0.35714285714285715,0.7759683098591552,47.0,33.0,30.0,293.14285714285717
Virginia,2020-05-25,B,P,E,Virginia,1483.0,37.0,8535519.0,50.33333333333334,429621123.0,941.0,27.714285714285715,63.23809523809523,0.7876360157838096,0.8117154811715481,0.6122637159981557,52.0,22.0,22.0,941.0
New Jersey,2020-05-25,B,P,C,New Jersey,938.0,11.0,8882190.0,38.333333333333336,340483950.0,1007.5714285714287,101.28571428571428,50.761904761904745,0.2742223950233281,0.3368171021377672,0.4995313964386128,27.0,39.0,20.0,3674.285714285714
Connecticut,2020-05-25,B,C,C,Connecticut,405.0,49.0,3565287.0,49.0,174699063.0,393.8571428571428,41.857142857142854,65.23809523809523,0.3546893091470475,0.3496420047732697,0.6465313827277016,28.0,28.0,23.0,1110.4285714285713
North Carolina,2020-05-25,B,E,E,North Carolina,742.0,10.0,10488084.0,58.0,608308872.0,705.8571428571429,13.285714285714285,69.23809523809528,0.3488175079421109,0.6000000000000001,0.6627164995442119,32.0,50.0,27.0,705.8571428571429
Kentucky,2020-05-25,B,P,E,Kentucky,0.0,0.0,4467673.0,63.66666666666666,284441847.6666666,126.14285714285714,8.142857142857142,77.42857142857146,0.19279475982532748,0.9047619047619048,0.7404371584699456,45.0,45.0,28.0,223.0
Nevada,2020-05-25,B,E,,Nevada,109.0,2.0,3080156.0,52.0,160168112.0,139.0,3.8571428571428568,61.4761904761905,0.11868748475237866,0.2967032967032967,0.6109796497870329,,60.0,19.0,160.14285714285714
West Virginia,2020-05-25,B,C,E,West Virginia,15.0,0.0,1792147.0,68.0,121865996.0,40.42857142857143,0.7142857142857143,84.38095238095238,0.29915433403805497,0.2631578947368421,0.7851129818342931,55.0,30.0,36.0,45.28571428571429
Rhode Island,2020-05-25,B,P,C,Rhode Island,70.0,0.0,1059361.0,49.33333333333334,52261809.33333334,147.71428571428572,14.571428571428573,62.95238095238097,0.3939047619047619,0.8360655737704918,0.6053113553113555,24.0,34.0,22.0,375.0
Massachusetts,2020-05-25,B,C,C,Massachusetts,596.0,44.0,6892503.0,39.333333333333336,271105118.0,888.4285714285713,79.14285714285714,52.809523809523824,0.3925145165362282,0.4946428571428571,0.6812039312039312,24.0,13.0,20.0,2263.428571428572
Colorado,2020-05-25,B,C,P,Colorado,210.0,0.0,5758736.0,54.66666666666666,314810901.3333333,319.42857142857144,30.0,65.33333333333329,0.5214552238805971,0.7420494699646643,0.6319668355596495,28.0,24.0,28.0,612.5714285714286
New York,2020-05-25,B,S,C,New York,1249.0,97.0,19453561.0,37.0,719781757.0,1627.571428571429,108.42857142857143,49.3333333333333,0.16841342813641005,0.14200187090739008,0.4827586206896549,37.0,1.0,20.0,9664.142857142857
South Dakota,2020-05-25,B,P,C,South Dakota,23.0,0.0,884659.0,76.0,67234084.0,79.85714285714286,0.8571428571428571,90.76190476190479,0.5865687303252886,0.375,0.8089983022071309,10.0,19.0,36.0,136.14285714285714
Indiana,2020-05-26,B,C,E,Indiana,363.0,28.0,6732219.0,85.66666666666667,576726761.0,481.8571428571428,25.714285714285715,83.1428571428572,0.5750085236958745,0.40540540540540543,0.7794642857142863,60.0,20.0,35.0,707.1428571428571
New Mexico,2020-05-26,B,C,E,New Mexico,83.0,3.0,2096829.0,73.66666666666667,154466403.0,132.85714285714286,7.142857142857142,73.85714285714283,0.4490584258812169,0.6944444444444444,0.6887211367673177,50.0,6.0,35.0,172.5714285714286
us,2020-05-26,B,C,E,,16562.0,640.0,328239523.0,68.37923428049015,,21282.0,1006.1428571428572,67.20976197558481,0.32019653611544563,0.4875060566207518,0.6331835859230615,61.0,15.0,25.0,31053.142857142862
Missouri,2020-05-26,B,C,E,Missouri,124.0,1.0,6137428.0,77.0,472581956.0,173.0,10.0,80.14285714285714,0.1284744324209633,0.4761904761904762,0.7466725820763086,53.0,10.0,36.0,256.14285714285717
Georgia,2020-05-26,B,P,E,Georgia,386.0,41.0,10617423.0,69.0,732602187.0,715.5714285714287,29.57142857142857,68.66666666666669,0.19105194904264244,0.6216216216216217,0.6645161290322583,51.0,35.0,29.0,857.2857142857142
North Dakota,2020-05-26,B,P,E,North Dakota,0.0,1.0,762062.0,85.66666666666667,65283311.33333334,61.14285714285714,0.42857142857142855,82.14285714285711,0.4976744186046512,0.21428571428571427,0.7791327913279129,39.0,8.0,36.0,83.14285714285714
Colorado,2020-05-26,B,C,P,Colorado,95.0,0.0,5758736.0,67.66666666666666,389674469.33333325,295.2857142857143,23.857142857142854,65.66666666666661,0.4820429104477612,0.5901060070671378,0.6351911561492395,29.0,25.0,29.0,612.5714285714286
Wisconsin,2020-05-26,B,P,E,Wisconsin,296.0,3.0,5822434.0,79.66666666666667,463853908.6666667,453.57142857142856,7.142857142857142,78.33333333333333,0.4716280451574569,0.5494505494505495,0.7403240324032403,56.0,47.0,35.0,453.57142857142856
Vermont,2020-05-26,B,S,C,Vermont,5.0,0.0,623989.0,71.33333333333333,44511215.33333333,3.2857142857142856,0.0,67.3809523809524,0.0793103448275862,0.0,0.6420145190562614,45.0,16.0,27.0,41.42857142857143
Montana,2020-05-26,B,E,E,Montana,0.0,1.0,1068778.0,88.66666666666669,94764982.66666669,1.1428571428571428,0.14285714285714285,86.42857142857143,0.009888751545117428,0.09090909090909093,0.8070253445975989,58.0,53.0,37.0,22.285714285714285
Oklahoma,2020-05-26,B,C,,Oklahoma,47.0,5.0,3956971.0,86.0,340299506.0,92.57142857142857,3.4285714285714284,87.04761904761904,0.08934234110023437,0.42857142857142855,0.8117229129662521,,28.0,36.0,129.57142857142858
Pennsylvania,2020-05-26,B,C,C,Pennsylvania,451.0,13.0,12801989.0,63.33333333333334,810792636.6666667,710.1428571428571,75.42857142857143,61.33333333333333,0.42713524660594604,0.40740740740740733,0.594370096908168,40.0,14.0,24.0,1662.571428571429
New Hampshire,2020-05-26,B,P,C,New Hampshire,48.0,1.0,1359711.0,78.33333333333333,106510695.0,77.85714285714286,5.428571428571429,76.57142857142854,0.7527624309392266,0.76,0.7239981990094548,2.0,19.0,25.0,103.42857142857143
Florida,2020-05-26,B,E,,Florida,509.0,7.0,21477737.0,64.66666666666666,1388893659.333333,758.7142857142858,29.857142857142854,62.33333333333335,0.06391864243591286,0.234304932735426,0.6111111111111112,,52.0,23.0,1214.2857142857142
Delaware,2020-05-26,B,C,C,Delaware,101.0,8.0,973764.0,67.66666666666666,65891363.99999999,147.0,5.142857142857143,65.14285714285711,0.6259124087591241,0.4090909090909091,0.6209714026327733,23.0,7.0,24.0,234.85714285714286
Arizona,2020-05-26,B,E,,Arizona,222.0,1.0,7278717.0,71.33333333333333,519215146.0,316.7142857142857,14.714285714285715,71.57142857142857,0.08239185372379962,0.17728055077452667,0.6878718535469107,,33.0,24.0,404.28571428571433
Kansas,2020-05-26,B,C,E,Kansas,0.0,0.0,2913314.0,81.66666666666667,237920643.3333333,125.42857142857143,2.142857142857143,83.52380952380955,0.2617769827072153,0.35714285714285715,0.7720070422535213,48.0,34.0,31.0,293.14285714285717
Massachusetts,2020-05-26,B,C,C,Massachusetts,422.0,57.0,6892503.0,54.0,372195162.0,824.0,76.42857142857143,53.23809523809525,0.36404948245392577,0.4776785714285714,0.6867321867321868,25.0,14.0,21.0,2263.428571428572
Nebraska,2020-05-26,B,E,C,Nebraska,221.0,0.0,1934408.0,77.66666666666667,150239021.33333334,247.14285714285717,3.571428571428572,81.04761904761908,0.564621409921671,0.625,0.7690917306823318,15.0,53.0,37.0,437.71428571428567
Alabama,2020-05-26,B,E,E,Alabama,666.0,13.0,4903185.0,83.33333333333333,408598750.0,431.4285714285714,10.142857142857142,83.85714285714276,0.22497020262216924,0.355,0.7805851063829777,18.0,54.0,37.0,431.4285714285714
Ohio,2020-05-26,B,C,E,Ohio,529.0,15.0,11689100.0,81.66666666666667,954609833.3333334,579.1428571428571,40.285714285714285,78.71428571428571,0.4219400499583679,0.815028901734104,0.7422541535698247,57.0,0.0,32.0,920.7142857142856
