state,date,new_cases,new_deaths,population,google_mobility_level,google_mobility_level_by_pop,aggregation,new_cases_rolling_mean,new_deaths_rolling_mean,google_mobility_level_rolling_mean,new_cases_rolling_mean_rel,new_deaths_rolling_mean_rel,google_mobility_level_rolling_mean_rel
,2020-05-11,18175.0,884.0,328239523.0,62.31639856483706,,us,23818.14285714286,1746.0,64.17569378371869,0.35835385957898636,0.845988786599294,0.6045996106017566
District of Columbia,2020-05-11,117.0,5.0,705749.0,32.0,22583968.0,District of Columbia,174.14285714285714,10.0,35.4285714285714,0.899630996309963,0.823529411764706,0.3471768548763413
North Carolina,2020-05-11,281.0,3.0,10488084.0,69.33333333333333,727173824.0,North Carolina,456.7142857142857,17.142857142857142,68.76190476190479,0.22569714084009884,0.7741935483870968,0.6581586144029172
Maryland,2020-05-11,786.0,49.0,6045680.0,53.666666666666664,324451493.3333333,Maryland,995.0,52.0,57.095238095238116,0.9126048218029351,0.9215189873417721,0.5566388115134635
Missouri,2020-05-11,74.0,6.0,6137428.0,72.66666666666667,445986434.6666667,Missouri,166.28571428571428,18.571428571428573,77.33333333333333,0.12348822406110756,0.8843537414965987,0.7204968944099377
Maine,2020-05-11,26.0,1.0,1344212.0,67.33333333333334,90510274.66666669,Maine,36.714285714285715,1.1428571428571428,66.47619047619047,0.6983695652173914,0.44444444444444436,0.6279802069275753
West Virginia,2020-05-11,6.0,0.0,1792147.0,76.0,136203172.0,West Virginia,22.857142857142858,0.5714285714285714,78.38095238095237,0.16913319238900634,0.21052631578947367,0.7292866637128931
Texas,2020-05-11,1000.0,12.0,28995881.0,68.33333333333333,1981385201.6666665,Texas,1076.7142857142858,30.857142857142858,70.04761904761897,0.1088328303466998,0.1275841701122268,0.6757005052824981
Arizona,2020-05-11,261.0,6.0,7278717.0,66.66666666666666,485247799.99999994,Arizona,351.57142857142856,25.714285714285715,66.52380952380953,0.09145978891036123,0.3098106712564544,0.6393592677345539
Delaware,2020-05-11,118.0,12.0,973764.0,60.666666666666664,59075016.0,Delaware,182.42857142857142,9.857142857142858,63.09523809523809,0.7767639902676399,0.7840909090909092,0.601452564684521
Arkansas,2020-05-11,287.0,6.0,3017804.0,83.66666666666667,252489601.33333334,Arkansas,82.28571428571429,1.8571428571428572,84.38095238095232,0.09458128078817735,0.2363636363636364,0.7882562277580066
Massachusetts,2020-05-11,669.0,129.0,6892503.0,45.0,310162635.0,Massachusetts,1339.2857142857142,145.42857142857142,48.80952380952382,0.59170663973744,0.9089285714285713,0.6296068796068797
Pennsylvania,2020-05-11,543.0,24.0,12801989.0,56.0,716911384.0,Pennsylvania,1008.8571428571429,181.85714285714286,59.523809523809526,0.6068052930056711,0.9822530864197532,0.5768343331795109
Tennessee,2020-05-11,559.0,8.0,6829174.0,79.33333333333333,541781137.3333333,Tennessee,281.85714285714283,4.571428571428571,78.90476190476188,0.11789662384224678,0.2442748091603053,0.7447191011235953
Minnesota,2020-05-11,827.0,13.0,5639632.0,59.0,332738288.0,Minnesota,592.0,23.285714285714285,60.571428571428605,0.8117531831537708,0.9314285714285714,0.5943925233644862
Connecticut,2020-05-11,211.0,41.0,3565287.0,57.333333333333336,204409788.0,Connecticut,639.7142857142857,73.28571428571429,59.57142857142855,0.5760967451434452,0.6121718377088307,0.5903728173666821
New Jersey,2020-05-11,1413.0,55.0,8882190.0,44.333333333333336,393777090.0,New Jersey,1668.0,200.0,47.04761904761903,0.45396578538102644,0.665083135391924,0.46298031865042155
Rhode Island,2020-05-11,175.0,8.0,1059361.0,54.666666666666664,57911734.666666664,Rhode Island,256.2857142857143,12.714285714285714,57.85714285714289,0.6834285714285714,0.7295081967213115,0.5563186813186817
Kansas,2020-05-11,168.0,1.0,2913314.0,73.0,212671922.0,Kansas,267.2857142857143,3.142857142857143,79.33333333333339,0.5578413834227788,0.5238095238095238,0.7332746478873244
Iowa,2020-05-11,414.0,6.0,3155070.0,76.0,239785320.0,Iowa,381.42857142857144,11.857142857142858,77.09523809523805,0.6821665815022995,0.7830188679245284,0.7179600886917955
Alabama,2020-05-11,232.0,8.0,4903185.0,83.33333333333333,408598750.0,Alabama,283.42857142857144,15.0,81.52380952380943,0.14779499404052443,0.525,0.7588652482269493
Wyoming,2020-05-11,1.0,0.0,578759.0,85.66666666666667,49580354.333333336,Wyoming,10.857142857142858,0.0,87.09523809523807,0.21776504297994273,0.0,0.7681646367072656
Virginia,2020-05-11,989.0,11.0,8535519.0,59.666666666666664,509285967.0,Virginia,796.8571428571429,23.714285714285715,61.904761904761905,0.6669855315078321,0.6945606694560669,0.5993545412632549
Louisiana,2020-05-11,215.0,22.0,4648794.0,70.66666666666667,328514776.0,Louisiana,306.0,34.857142857142854,70.33333333333327,0.1349886564154273,0.5292841648590021,0.6590807675145017
Oklahoma,2020-05-11,24.0,2.0,3956971.0,82.0,324471622.0,Oklahoma,81.28571428571429,5.142857142857143,85.71428571428571,0.07845029642906384,0.6428571428571429,0.7992895204262875
New York,2020-05-11,1660.0,162.0,19453561.0,41.666666666666664,810565041.6666666,New York,2586.0,317.85714285714283,45.47619047619044,0.2675871040222324,0.41627689429373244,0.4450139794967378
Nevada,2020-05-11,54.0,5.0,3080156.0,57.666666666666664,177622329.3333333,Nevada,94.42857142857143,7.428571428571429,57.190476190476204,0.08062942181019761,0.5714285714285714,0.568386180785613
Idaho,2020-05-11,0.0,0.0,1787065.0,83.0,148326395.0,Idaho,24.142857142857142,0.42857142857142855,82.6190476190476,0.04117933723196881,0.1111111111111111,0.7748995087092452
Kentucky,2020-05-11,0.0,0.0,4467673.0,72.33333333333333,323161680.3333333,Kentucky,187.14285714285714,7.285714285714286,73.23809523809528,0.2860262008733624,0.8095238095238095,0.7003642987249549
Nebraska,2020-05-11,81.0,2.0,1934408.0,79.0,152818232.0,Nebraska,343.57142857142856,2.857142857142857,81.1428571428572,0.7849216710182767,0.5,0.7699954812471762
Ohio,2020-05-11,696.0,16.0,11689100.0,68.33333333333333,798755166.6666666,Ohio,614.7142857142857,43.0,71.47619047619045,0.44785595337218975,0.8699421965317918,0.6740008980691511
Indiana,2020-05-11,501.0,32.0,6732219.0,76.66666666666667,516136790.00000006,Indiana,588.5714285714286,39.42857142857143,76.52380952380955,0.7023525400613706,0.6216216216216216,0.7174107142857146
Illinois,2020-05-11,1266.0,53.0,12671821.0,56.333333333333336,713845916.3333334,Illinois,2166.714285714286,113.85714285714286,59.857142857142854,0.8446288355515955,0.9743276283618582,0.5713636363636364
Oregon,2020-05-11,58.0,3.0,4217737.0,63.666666666666664,268529255.6666666,Oregon,75.28571428571429,3.0,66.47619047619045,0.21876297218762972,0.7241379310344827,0.640955004591368
New Mexico,2020-05-11,85.0,9.0,2096829.0,69.66666666666667,146079087.0,New Mexico,144.71428571428572,7.0,71.76190476190477,0.4891356832448093,0.6805555555555555,0.6691829484902309
Florida,2020-05-11,386.0,14.0,21477737.0,60.666666666666664,1302982711.3333333,Florida,583.5714285714286,54.57142857142857,60.190476190476204,0.049163557588157415,0.42825112107623314,0.5901027077497666
Montana,2020-05-11,1.0,0.0,1068778.0,82.0,87639796.0,Montana,0.2857142857142857,0.0,83.19047619047619,0.002472187886279357,0.0,0.7767896843041351
Hawaii,2020-05-11,1.0,0.0,1415872.0,49.0,69377728.0,Hawaii,1.7142857142857142,0.0,49.095238095238116,0.03973509933774834,0.0,0.5021919142717975
Alaska,2020-05-11,2.0,0.0,731545.0,76.0,55597420.0,Alaska,1.5714285714285714,0.14285714285714285,77.38095238095234,0.011133603238866396,0.25,0.7443884562528627
South Carolina,2020-05-11,0.0,0.0,5148714.0,80.0,411897120.0,South Carolina,146.71428571428572,8.0,79.38095238095242,0.07528773550326223,0.16374269005847955,0.7337147887323947
Michigan,2020-05-11,971.0,58.0,9986857.0,57.333333333333336,572579801.3333334,Michigan,599.2857142857143,59.57142857142857,60.38095238095237,0.4707664684098306,0.3790909090909091,0.5590828924162257
Washington,2020-05-11,292.0,10.0,7614893.0,57.666666666666664,439125496.3333333,Washington,218.85714285714286,13.857142857142858,61.71428571428567,0.22502937720329025,0.5808383233532934,0.5837837837837835
Colorado,2020-05-11,196.0,14.0,5758736.0,59.666666666666664,343604581.3333333,Colorado,466.2857142857143,19.857142857142858,62.3333333333333,0.7611940298507462,0.4911660777385159,0.6029479502533391
Utah,2020-05-11,111.0,1.0,3205958.0,69.33333333333333,222279754.66666666,Utah,149.28571428571428,2.5714285714285716,71.23809523809523,0.2229571154256454,0.4736842105263158,0.6954904695490467
Vermont,2020-05-11,1.0,0.0,623989.0,55.0,34319395.0,Vermont,3.0,0.14285714285714285,56.42857142857142,0.07241379310344827,0.07692307692307691,0.5376588021778584
Georgia,2020-05-11,486.0,36.0,10617423.0,66.66666666666666,707828199.9999999,Georgia,651.2857142857143,31.285714285714285,68.0952380952381,0.17388816843390037,0.6576576576576577,0.6589861751152075
Wisconsin,2020-05-11,226.0,9.0,5822434.0,68.0,395925512.0,Wisconsin,340.2857142857143,9.857142857142858,69.6190476190476,0.3538324420677362,0.7582417582417583,0.6579657965796578
Mississippi,2020-05-11,173.0,5.0,2976149.0,86.0,255948814.0,Mississippi,256.7142857142857,17.857142857142858,83.7619047619047,0.18590937306021105,0.8741258741258742,0.784567350579839
North Dakota,2020-05-11,27.0,0.0,762062.0,79.66666666666667,60710939.333333336,North Dakota,41.857142857142854,1.2857142857142858,78.71428571428568,0.3406976744186046,0.6428571428571429,0.746612466124661
California,2020-05-11,1259.0,25.0,39512223.0,53.666666666666664,2120489301.0,California,1857.4285714285713,73.71428571428571,55.76190476190476,0.18564473064237474,0.6870838881491343,0.5613614573346116
New Hampshire,2020-05-11,149.0,2.0,1359711.0,65.33333333333334,88834452.00000001,New Hampshire,81.71428571428571,6.714285714285714,65.52380952380949,0.7900552486187845,0.94,0.6195407474110757
South Dakota,2020-05-11,97.0,0.0,884659.0,83.66666666666667,74016469.66666667,South Dakota,135.14285714285714,1.8571428571428572,83.23809523809527,0.9926547743966422,0.8125000000000001,0.7419354838709679
Indiana,2020-05-12,500.0,38.0,6732219.0,79.66666666666667,536333447.00000006,Indiana,584.8571428571429,36.0,77.38095238095241,0.6979202182066144,0.5675675675675675,0.7254464285714289
Wisconsin,2020-05-12,211.0,9.0,5822434.0,71.33333333333333,415333625.3333333,Wisconsin,319.2857142857143,9.285714285714286,70.09523809523809,0.33199643493761144,0.7142857142857143,0.6624662466246624
California,2020-05-12,1443.0,77.0,39512223.0,54.0,2133660042.0,California,1881.4285714285713,75.71428571428571,55.76190476190476,0.18804346274112255,0.7057256990679094,0.5613614573346116
Iowa,2020-05-12,539.0,18.0,3155070.0,75.66666666666667,238733630.00000003,Iowa,400.14285714285717,11.714285714285714,77.61904761904756,0.7156361778231989,0.7735849056603773,0.7228381374722833
Nebraska,2020-05-12,257.0,2.0,1934408.0,80.33333333333333,155397442.66666666,Nebraska,355.57142857142856,3.142857142857143,81.09523809523816,0.8123368146214098,0.5499999999999999,0.7695436059647542
Connecticut,2020-05-12,568.0,33.0,3565287.0,60.666666666666664,216294078.0,Connecticut,530.2857142857143,58.285714285714285,59.57142857142855,0.4775504953042584,0.48687350835322196,0.5903728173666821
New York,2020-05-12,1430.0,205.0,19453561.0,45.0,875410245.0,New York,2470.4285714285716,314.2857142857143,45.57142857142854,0.25562831675264974,0.411599625818522,0.4459459459459457
Oklahoma,2020-05-12,119.0,4.0,3956971.0,80.33333333333333,317876670.3333333,Oklahoma,86.42857142857143,4.428571428571429,85.04761904761905,0.08341375982352131,0.5535714285714286,0.7930728241563054
Utah,2020-05-12,70.0,5.0,3205958.0,69.0,221211102.0,Utah,140.42857142857142,2.4285714285714284,71.23809523809523,0.20972903776402815,0.4473684210526315,0.6954904695490467
Michigan,2020-05-12,1637.0,49.0,9986857.0,62.666666666666664,625843038.6666666,Michigan,734.8571428571429,58.142857142857146,61.0,0.5772640556615419,0.37000000000000005,0.5648148148148148
District of Columbia,2020-05-12,96.0,8.0,705749.0,33.0,23289717.0,District of Columbia,166.14285714285714,10.285714285714286,35.38095238095236,0.8583025830258302,0.8470588235294119,0.3467102193187119
Minnesota,2020-05-12,664.0,23.0,5639632.0,60.333333333333336,340257797.3333334,Minnesota,595.2857142857143,22.714285714285715,60.61904761904765,0.816258570029383,0.9085714285714286,0.5948598130841124
North Carolina,2020-05-12,301.0,27.0,10488084.0,70.33333333333333,737661908.0,North Carolina,441.42857142857144,17.857142857142858,69.23809523809527,0.2181433109777621,0.8064516129032259,0.6627164995442117
Florida,2020-05-12,941.0,44.0,21477737.0,62.0,1331619694.0,Florida,640.5714285714286,44.714285714285715,60.47619047619049,0.05396557949211698,0.3508968609865471,0.5929038281979458
Virginia,2020-05-12,730.0,41.0,8535519.0,62.0,529202178.0,Virginia,792.0,25.428571428571427,62.19047619047619,0.6629200047829725,0.7447698744769873,0.6021207929921623
Alabama,2020-05-12,301.0,28.0,4903185.0,84.0,411867540.0,Alabama,289.2857142857143,16.571428571428573,82.04761904761895,0.1508492252681764,0.5800000000000001,0.7637411347517721
North Dakota,2020-05-12,53.0,1.0,762062.0,79.66666666666667,60710939.333333336,North Dakota,43.57142857142857,1.1428571428571428,79.04761904761901,0.35465116279069764,0.5714285714285714,0.7497741644083105
Ohio,2020-05-12,473.0,79.0,11689100.0,74.66666666666667,872786133.3333334,Ohio,611.5714285714286,43.0,72.09523809523809,0.44556619483763527,0.8699421965317918,0.6798383475527615
Vermont,2020-05-12,2.0,0.0,623989.0,60.333333333333336,37647336.333333336,Vermont,2.857142857142857,0.14285714285714285,56.71428571428571,0.06896551724137931,0.07692307692307691,0.5403811252268602
Illinois,2020-05-12,4014.0,142.0,12671821.0,58.666666666666664,743413498.6666666,Illinois,2437.0,109.0,60.333333333333336,0.9499916467115889,0.932762836185819,0.575909090909091
Montana,2020-05-12,2.0,0.0,1068778.0,80.66666666666667,86214758.66666667,Montana,0.7142857142857143,0.0,82.90476190476191,0.006180469715698393,0.0,0.7741218319253002
Maine,2020-05-12,15.0,0.0,1344212.0,68.33333333333333,91854486.66666666,Maine,35.857142857142854,0.5714285714285714,66.71428571428571,0.6820652173913043,0.22222222222222218,0.6302294197031039
,2020-05-12,22619.0,1470.0,328239523.0,63.93836700057191,,us,23854.0,1607.0,64.34391428948462,0.3588933451977183,0.7786391638402437,0.6061844170336758
Maryland,2020-05-12,688.0,46.0,6045680.0,56.333333333333336,340573306.6666667,Maryland,992.0,51.142857142857146,57.190476190476204,0.9098532494758911,0.9063291139240507,0.5575673166202415
Idaho,2020-05-12,30.0,3.0,1787065.0,80.0,142965200.0,Idaho,22.0,0.8571428571428571,82.33333333333333,0.03752436647173489,0.2222222222222222,0.7722197409557838
Louisiana,2020-05-12,235.0,39.0,4648794.0,72.33333333333333,336262766.0,Louisiana,293.42857142857144,33.142857142857146,70.42857142857137,0.12944290395765062,0.5032537960954447,0.6599732262382858
Massachusetts,2020-05-12,870.0,33.0,6892503.0,47.666666666666664,328542643.0,Massachusetts,1294.4285714285713,132.71428571428572,48.80952380952382,0.5718884120171673,0.8294642857142858,0.6296068796068797
Alaska,2020-05-12,2.0,0.0,731545.0,78.0,57060510.0,Alaska,1.7142857142857142,0.14285714285714285,77.61904761904758,0.012145748987854251,0.25,0.7466788822721022
Hawaii,2020-05-12,2.0,0.0,1415872.0,49.0,69377728.0,Hawaii,1.8571428571428572,0.0,49.000000000000014,0.04304635761589404,0.0,0.5012177301509986
Wyoming,2020-05-12,13.0,0.0,578759.0,87.66666666666667,50737872.333333336,Wyoming,11.285714285714286,0.0,87.23809523809521,0.22636103151862466,0.0,0.7694246115077696
Nevada,2020-05-12,159.0,6.0,3080156.0,60.0,184809360.0,Nevada,102.42857142857143,7.571428571428571,57.47619047619049,0.08746035618443523,0.5824175824175823,0.5712257453857077
Pennsylvania,2020-05-12,837.0,75.0,12801989.0,60.0,768119340.0,Pennsylvania,1004.8571428571429,113.42857142857143,59.714285714285715,0.6043993813369994,0.6126543209876544,0.5786802030456853
Texas,2020-05-12,1179.0,33.0,28995881.0,67.66666666666666,1962054614.333333,Texas,1097.0,32.42857142857143,70.04761904761897,0.11088328303466999,0.13408151210868283,0.6757005052824981
Kansas,2020-05-12,0.0,0.0,2913314.0,75.0,218498550.0,Kansas,236.85714285714286,3.0,78.71428571428577,0.49433512224209897,0.5,0.7275528169014089
Oregon,2020-05-12,0.0,0.0,4217737.0,62.333333333333336,262905606.33333334,Oregon,63.857142857142854,2.4285714285714284,65.99999999999999,0.18555417185554168,0.5862068965517241,0.6363636363636362
New Hampshire,2020-05-12,0.0,0.0,1359711.0,69.33333333333333,94273296.0,New Hampshire,81.71428571428571,6.714285714285714,65.85714285714282,0.7900552486187845,0.94,0.622692480864475
Colorado,2020-05-12,-20.0,6.0,5758736.0,61.333333333333336,353202474.6666667,Colorado,424.57142857142856,19.428571428571427,62.380952380952344,0.6930970149253731,0.4805653710247349,0.6034085674804234
Georgia,2020-05-12,708.0,20.0,10617423.0,68.33333333333333,725523905.0,Georgia,703.4285714285714,24.714285714285715,68.23809523809526,0.1878099015943245,0.5195195195195196,0.6603686635944702
Arkansas,2020-05-12,130.0,1.0,3017804.0,80.0,241424320.0,Arkansas,95.42857142857143,1.7142857142857142,83.8571428571428,0.109688013136289,0.21818181818181817,0.783362989323843
Mississippi,2020-05-12,234.0,22.0,2976149.0,87.33333333333333,259917012.66666666,Mississippi,243.0,16.428571428571427,84.23809523809518,0.17597765363128492,0.8041958041958042,0.7890276538804635
Tennessee,2020-05-12,567.0,14.0,6829174.0,78.66666666666667,537228354.6666667,Tennessee,345.85714285714283,5.571428571428571,78.99999999999997,0.14466686585001493,0.29770992366412213,0.7456179775280897
Delaware,2020-05-12,176.0,10.0,973764.0,63.0,61347132.0,Delaware,195.71428571428572,9.714285714285714,62.95238095238095,0.8333333333333334,0.7727272727272727,0.6000907852927825
South Dakota,2020-05-12,49.0,5.0,884659.0,82.0,72542038.0,South Dakota,134.57142857142858,2.142857142857143,83.19047619047622,0.988457502623295,0.9375,0.7415110356536503
Kentucky,2020-05-12,237.0,7.0,4467673.0,75.33333333333333,336564699.3333333,Kentucky,204.57142857142858,7.142857142857143,73.90476190476195,0.31266375545851527,0.7936507936507937,0.706739526411658
New Mexico,2020-05-12,206.0,8.0,2096829.0,73.33333333333333,153767460.0,New Mexico,148.28571428571428,7.428571428571429,71.95238095238096,0.5012071463061323,0.7222222222222222,0.6709591474245116
Rhode Island,2020-05-12,219.0,14.0,1059361.0,58.666666666666664,62149178.666666664,Rhode Island,244.28571428571428,12.714285714285714,57.85714285714289,0.6514285714285714,0.7295081967213115,0.5563186813186817
South Carolina,2020-05-12,274.0,24.0,5148714.0,82.0,422194548.0,South Carolina,167.14285714285714,10.285714285714286,80.04761904761908,0.08577083791510885,0.2105263157894737,0.7398767605633806
Arizona,2020-05-12,356.0,20.0,7278717.0,68.0,494952756.0,Arizona,347.2857142857143,23.857142857142858,66.90476190476191,0.09034487884643971,0.2874354561101549,0.6430205949656751
Washington,2020-05-12,211.0,14.0,7614893.0,57.666666666666664,439125496.3333333,Washington,211.71428571428572,14.857142857142858,61.42857142857139,0.21768507638072856,0.6227544910179641,0.5810810810810808
Missouri,2020-05-12,88.0,36.0,6137428.0,72.33333333333333,443940625.3333333,Missouri,155.71428571428572,21.0,76.95238095238095,0.11563759813282411,1.0,0.7169476486246671
West Virginia,2020-05-12,5.0,3.0,1792147.0,82.0,146956054.0,West Virginia,19.0,1.0,78.95238095238093,0.14059196617336153,0.3684210526315789,0.7346034559149311
New Jersey,2020-05-12,798.0,198.0,8882190.0,47.0,417462930.0,New Jersey,1450.0,180.57142857142858,47.142857142857125,0.39463452566096424,0.6004750593824228,0.46391752577319567
Nebraska,2020-05-13,120.0,3.0,1934408.0,78.66666666666667,152173429.33333334,Nebraska,322.0,3.0,81.04761904761911,0.7356396866840731,0.525,0.7690917306823322
Massachusetts,2020-05-13,1165.0,174.0,6892503.0,49.0,337732647.0,Massachusetts,1210.2857142857142,127.85714285714286,49.23809523809525,0.5347134561979298,0.7991071428571429,0.6351351351351352
Mississippi,2020-05-13,182.0,8.0,2976149.0,89.0,264877261.0,Mississippi,238.0,13.0,84.80952380952375,0.1723567142561556,0.6363636363636365,0.7943800178412128
North Carolina,2020-05-13,470.0,20.0,10488084.0,68.66666666666667,720181768.0,North Carolina,436.85714285714283,17.142857142857142,69.57142857142858,0.215884221673138,0.7741935483870968,0.6659070191431177
Ohio,2020-05-13,471.0,47.0,11689100.0,76.0,888371600.0,Ohio,592.1428571428571,36.857142857142854,72.66666666666664,0.43141132389675263,0.745664739884393,0.6852267624607092
Alaska,2020-05-13,0.0,0.0,731545.0,80.66666666666667,59011296.66666667,Alaska,1.5714285714285714,0.0,78.19047619047615,0.011133603238866396,0.0,0.7521759047182772
West Virginia,2020-05-13,27.0,1.0,1792147.0,82.66666666666667,148150818.6666667,West Virginia,21.428571428571427,1.1428571428571428,79.80952380952378,0.15856236786469344,0.42105263157894735,0.7425786442179881
Arkansas,2020-05-13,0.0,0.0,3017804.0,86.0,259531144.0,Arkansas,85.14285714285714,1.4285714285714286,84.09523809523805,0.09786535303776682,0.18181818181818182,0.7855871886120993
,2020-05-13,21163.0,1695.0,328239523.0,64.91957202139446,,us,23304.571428571428,1573.142857142857,64.71467416377834,0.35062696396408016,0.7622343739184606,0.6096773481172133
Iowa,2020-05-13,377.0,17.0,3155070.0,77.33333333333333,243992079.99999997,Iowa,412.14285714285717,12.428571428571429,77.71428571428567,0.7370975983648442,0.8207547169811321,0.7237250554323721
New Mexico,2020-05-13,143.0,11.0,2096829.0,74.0,155165346.0,New Mexico,153.42857142857142,8.142857142857142,72.42857142857143,0.5185900531144375,0.7916666666666665,0.6753996447602131
Kansas,2020-05-13,352.0,6.0,2913314.0,76.33333333333333,222382968.66666666,Kansas,247.71428571428572,2.857142857142857,78.33333333333339,0.516994633273703,0.4761904761904762,0.7240316901408456
North Dakota,2020-05-13,76.0,4.0,762062.0,79.66666666666667,60710939.333333336,North Dakota,46.285714285714285,1.0,79.04761904761901,0.3767441860465116,0.5,0.7497741644083105
Hawaii,2020-05-13,1.0,0.0,1415872.0,49.333333333333336,69849685.33333334,Hawaii,1.4285714285714286,0.0,49.14285714285716,0.03311258278145695,0.0,0.5026790063321969
Rhode Island,2020-05-13,196.0,18.0,1059361.0,59.666666666666664,63208539.666666664,Rhode Island,223.42857142857142,13.142857142857142,58.52380952380956,0.5958095238095238,0.7540983606557378,0.5627289377289381
Indiana,2020-05-13,346.0,41.0,6732219.0,80.33333333333333,540821593.0,Indiana,514.7142857142857,34.57142857142857,77.90476190476194,0.6142175247187179,0.545045045045045,0.7303571428571433
Texas,2020-05-13,1355.0,25.0,28995881.0,70.33333333333333,2039376963.6666665,Texas,1140.142857142857,30.0,70.2857142857142,0.1152441049485221,0.12404016538688718,0.6779972439136419
Delaware,2020-05-13,211.0,17.0,973764.0,64.66666666666666,62970071.99999999,Delaware,167.71428571428572,11.714285714285714,63.809523809523796,0.7141119221411193,0.9318181818181818,0.6082614616432136
Minnesota,2020-05-13,729.0,24.0,5639632.0,58.333333333333336,328978533.3333334,Minnesota,608.8571428571429,21.857142857142858,60.28571428571431,0.8348677766895201,0.8742857142857143,0.5915887850467292
Michigan,2020-05-13,817.0,44.0,9986857.0,65.0,649145705.0,Michigan,761.0,56.142857142857146,61.61904761904761,0.5978004713275726,0.3572727272727273,0.5705467372134039
Illinois,2020-05-13,1677.0,191.0,12671821.0,59.666666666666664,756085319.6666666,Illinois,2352.285714285714,116.85714285714286,60.47619047619048,0.9169683131926268,1.0,0.5772727272727274
District of Columbia,2020-05-13,99.0,14.0,705749.0,34.33333333333333,24230715.666666664,District of Columbia,160.42857142857142,10.428571428571429,35.95238095238093,0.8287822878228781,0.8588235294117648,0.3523098460102657
Idaho,2020-05-13,33.0,-1.0,1787065.0,80.66666666666667,144156576.6666667,Idaho,23.714285714285715,0.5714285714285714,82.7142857142857,0.040448343079922025,0.14814814814814814,0.7757927646270656
Vermont,2020-05-13,1.0,0.0,623989.0,61.0,38063329.0,Vermont,2.2857142857142856,0.14285714285714285,57.09523809523809,0.05517241379310344,0.07692307692307691,0.544010889292196
Oklahoma,2020-05-13,120.0,0.0,3956971.0,86.66666666666667,342937486.6666667,Oklahoma,93.0,3.5714285714285716,85.04761904761905,0.08975596304977251,0.44642857142857145,0.7930728241563054
Washington,2020-05-13,227.0,17.0,7614893.0,58.666666666666664,446740389.3333333,Washington,208.71428571428572,14.285714285714286,61.761904761904724,0.21460047003525265,0.5988023952095809,0.584234234234234
Georgia,2020-05-13,697.0,44.0,10617423.0,68.33333333333333,725523905.0,Georgia,662.2857142857143,27.714285714285715,68.4761904761905,0.17682508200472957,0.5825825825825827,0.662672811059908
Missouri,2020-05-13,136.0,18.0,6137428.0,77.33333333333333,474627765.3333333,Missouri,148.57142857142858,20.857142857142858,76.90476190476191,0.11033312115425419,0.9931972789115646,0.7165039929015083
Oregon,2020-05-13,130.0,4.0,4217737.0,63.666666666666664,268529255.6666666,Oregon,71.42857142857143,2.7142857142857144,65.95238095238093,0.20755500207555,0.6551724137931034,0.635904499540863
Wyoming,2020-05-13,0.0,0.0,578759.0,88.0,50930792.0,Wyoming,10.142857142857142,0.0,87.7142857142857,0.2034383954154728,0.0,0.7736245275094497
New York,2020-05-13,2176.0,168.0,19453561.0,46.0,894863806.0,New York,2383.285714285714,305.14285714285717,46.14285714285711,0.2466111842008012,0.3996258185219832,0.4515377446411927
Pennsylvania,2020-05-13,707.0,137.0,12801989.0,61.666666666666664,789455988.3333333,Pennsylvania,979.0,119.57142857142857,60.66666666666667,0.5888468809073724,0.6458333333333334,0.5879095523765576
Virginia,2020-05-13,946.0,36.0,8535519.0,62.333333333333336,532047351.0,Virginia,927.1428571428571,30.571428571428573,62.666666666666664,0.7760373071864163,0.895397489539749,0.6067312125403411
New Jersey,2020-05-13,817.0,194.0,8882190.0,48.333333333333336,429305850.0,New Jersey,1381.4285714285713,164.71428571428572,47.95238095238093,0.3759720062208398,0.5477434679334917,0.47188378631677574
Alabama,2020-05-13,307.0,20.0,4903185.0,85.33333333333333,418405120.0,Alabama,290.85714285714283,15.571428571428571,82.61904761904752,0.15166865315852204,0.5449999999999999,0.7690602836879422
Connecticut,2020-05-13,522.0,84.0,3565287.0,61.666666666666664,219859365.0,Connecticut,551.4285714285714,58.142857142857146,60.333333333333314,0.4965907628972083,0.4856801909307876,0.5979235488437941
Utah,2020-05-13,188.0,2.0,3205958.0,69.66666666666667,223348407.33333334,Utah,146.42857142857142,2.4285714285714284,71.38095238095237,0.21868999359931723,0.4473684210526315,0.6968851696885167
Tennessee,2020-05-13,259.0,8.0,6829174.0,79.66666666666667,544057528.6666667,Tennessee,347.42857142857144,4.857142857142857,79.33333333333329,0.14532417089931282,0.2595419847328244,0.7487640449438198
Maryland,2020-05-13,751.0,47.0,6045680.0,57.666666666666664,348634213.3333333,Maryland,949.8571428571429,51.57142857142857,58.238095238095255,0.871200209643606,0.9139240506329114,0.5677808727948005
Kentucky,2020-05-13,176.0,10.0,4467673.0,72.66666666666667,324650904.6666667,Kentucky,147.28571428571428,6.571428571428571,73.90476190476195,0.22510917030567681,0.7301587301587301,0.706739526411658
Louisiana,2020-05-13,612.0,34.0,4648794.0,73.66666666666667,342461158.0,Louisiana,323.2857142857143,38.0,70.57142857142851,0.14261406604487017,0.5770065075921909,0.6613119143239619
South Carolina,2020-05-13,0.0,0.0,5148714.0,81.33333333333333,418762072.0,South Carolina,141.57142857142858,7.142857142857143,80.47619047619051,0.07264863279818196,0.14619883040935674,0.7438380281690145
